index_no	uid	no_of_states	HH	HL	LH	LL	
1889	7354	3	0	0.314	0.204	0.482	
1890	7356	3	0	0.684	0.238	0.078	
1891	7357	3	0	0.652	0.152	0.196	
1892	7363	3	0	0.463	0.454	0.083	
1893	7367	3	0	0.307	0.611	0.082	
1894	7368	3	0	0.616	0.29	0.094	
1895	7373	3	0	0.275	0.616	0.109	
1896	7377	3	0	0.477	0.448	0.075	
1897	7380	3	0	0.349	0.14	0.511	
1898	7384	3	0	0.146	0.61	0.244	
1899	7390	3	0	0.136	0.544	0.32	
1900	7398	3	0	0.215	0.686	0.099	
1901	7407	3	0	0.311	0.472	0.217	
1902	7408	3	0	0.578	0.102	0.32	
1903	7415	3	0	0.494	0.344	0.162	
1904	7416	3	0	0.305	0.695	0	
1905	7417	3	0	0.34	0.66	0	
1906	7419	3	0	0.43	0.407	0.163	
1907	7425	3	0	0.56	0.165	0.275	
1908	7431	3	0	0.351	0.424	0.225	
1909	7440	3	0	0.19	0.585	0.225	
1910	7442	3	0	0.544	0.292	0.164	
1911	7443	3	0	0.615	0.305	0.08	
1912	7445	3	0	0.545	0.271	0.184	
1913	7448	3	0	0.421	0.42	0.159	
1914	7449	3	0	0.119	0.676	0.205	
1915	7451	3	0	0.701	0.186	0.113	
1916	7454	3	0	0.255	0.652	0.093	
1917	7458	3	0	0.23	0.678	0.092	
1918	7459	3	0	0.09	0.628	0.282	
1919	7464	3	0	0.58	0.337	0.083	
1920	7466	3	0	0.272	0.446	0.282	
1921	7467	3	0	0.592	0.323	0.085	
1922	7470	3	0	0.306	0.1	0.594	
1923	7473	3	0	0.522	0.277	0.201	
1924	7474	3	0	0.183	0.638	0.179	
1925	7476	3	0	0.171	0.642	0.187	
1926	7479	3	0	0.403	0.141	0.456	
1927	7480	3	0	0.203	0.667	0.13	
1928	7488	3	0	0.596	0.209	0.195	
1929	7497	3	0	0.164	0.372	0.464	
1930	7508	3	0	0.181	0.661	0.158	
1931	7510	3	0	0.476	0.288	0.236	
1932	7511	3	0	0.547	0.378	0.075	
1933	7532	3	0	0.618	0.382	0	
1934	7542	3	0	0.607	0.316	0.077	
1935	7546	3	0	0.597	0.142	0.261	
1936	7548	3	0	0.056	0.705	0.239	
1937	7549	3	0	0.574	0.331	0.095	
1938	7551	3	0	0.403	0.364	0.233	
1939	7560	3	0	0.534	0.358	0.108	
1940	7561	3	0	0.606	0.326	0.068	
1941	7563	3	0	0.573	0.273	0.154	
1942	7565	3	0	0.219	0.699	0.082	
1943	7566	3	0	0.59	0.296	0.114	
1944	7567	3	0	0.5	0.242	0.258	
1945	7568	3	0	0.705	0.131	0.164	
1946	7576	3	0	0.315	0.333	0.352	
1947	7577	3	0	0.247	0.601	0.152	
1948	7580	3	0	0.14	0.674	0.186	
1949	7585	3	0	0.382	0.455	0.163	
1950	7591	3	0	0.224	0.701	0.075	
1951	7595	3	0	0.236	0.3	0.464	
1952	7596	3	0	0.336	0.24	0.424	
1953	7597	3	0	0.253	0.56	0.187	
1954	7600	3	0	0.287	0.567	0.146	
1955	7601	3	0	0.272	0.507	0.221	
1956	7602	3	0	0.664	0.336	0	
1957	7603	3	0	0.271	0.468	0.261	
1958	7604	3	0	0.111	0.532	0.357	
1959	7605	3	0	0.202	0.637	0.161	
1960	7607	3	0.239	0.634	0.127	0	
1961	7610	3	0	0.29	0.148	0.562	
1962	7611	3	0	0.371	0.547	0.082	
1963	7624	3	0	0.757	0.109	0.134	
1964	7631	3	0	0.492	0.365	0.143	
1965	7634	3	0	0.658	0.15	0.192	
1966	7635	3	0	0.686	0.211	0.103	
1967	7642	3	0	0.484	0.423	0.093	
1968	7645	3	0	0.318	0.494	0.188	
1969	7646	3	0	0.363	0.433	0.204	
1970	7657	3	0	0.13	0.719	0.151	
1971	7659	3	0	0.579	0.21	0.211	
1972	7663	3	0	0.425	0.272	0.303	
1973	7669	3	0	0.135	0.696	0.169	
1974	7670	3	0	0.643	0.357	0	
1975	7671	3	0	0.364	0.536	0.1	
1976	7692	3	0	0.637	0.363	0	
1977	7694	3	0	0.591	0.312	0.097	
1978	7696	3	0	0.302	0.481	0.217	
1979	7699	3	0	0.2	0.525	0.275	
1980	7701	3	0	0.153	0.665	0.182	
1981	7706	3	0	0.579	0.253	0.168	
1982	7713	3	0	0.714	0.196	0.09	
1983	7717	3	0	0.691	0.22	0.089	
1984	7721	3	0	0.303	0.502	0.195	
1985	7724	3	0	0.639	0.193	0.168	
1986	7728	3	0	0.578	0.33	0.092	
1987	7734	3	0	0.47	0.247	0.283	
1988	7741	3	0	0.386	0.402	0.212	
1989	7744	3	0	0.451	0.254	0.295	
1990	7754	3	0	0.208	0.612	0.18	
1991	7755	3	0	0.351	0.318	0.331	
1992	7763	3	0	0.483	0.407	0.11	
1993	7765	3	0	0.685	0.213	0.102	
1994	7766	3	0	0.658	0.196	0.146	
1995	7778	3	0	0.474	0.438	0.088	
1996	7788	3	0.129	0.21	0.387	0.274	
1997	7789	3	0	0.377	0.142	0.481	
1998	7794	3	0	0.643	0.189	0.168	
1999	7805	3	0	0.355	0.537	0.108	
2000	7809	3	0	0.374	0.265	0.361	
2001	7814	3	0	0.228	0.64	0.132	
2002	7815	3	0	0.375	0.456	0.169	
2003	7816	3	0	0.395	0.277	0.328	
2004	7819	3	0	0.568	0.284	0.148	
2005	7822	3	0	0.624	0.231	0.145	
2006	7828	3	0	0.187	0.53	0.283	
2007	7831	3	0	0.246	0.691	0.063	
2008	7835	3	0	0.365	0.395	0.24	
2009	7837	3	0	0.641	0.173	0.186	
2010	7842	3	0	0.331	0.481	0.188	
2011	7846	3	0	0.133	0.25	0.617	
2012	7850	3	0	0.452	0.393	0.155	
2013	7853	3	0	0.321	0.249	0.43	
2014	7862	3	0	0.501	0.381	0.118	
2015	7868	3	0	0.234	0.608	0.158	
2016	7871	3	0	0.406	0.374	0.22	
2017	7880	3	0	0.154	0.384	0.462	
2018	7884	3	0.009	0.363	0.16	0.468	
2019	7895	3	0	0.351	0.106	0.543	
2020	7899	3	0	0.163	0.355	0.482	
2021	7901	3	0	0.555	0.445	0	
2022	7902	3	0	0.303	0.173	0.524	
2023	7903	3	0	0.266	0.635	0.099	
2024	7905	3	0	0.238	0.535	0.227	
2025	7911	3	0	0.179	0.641	0.18	
2026	7917	3	0	0.355	0.376	0.269	
2027	7918	3	0	0.182	0.635	0.183	
2028	7919	3	0	0.201	0.692	0.107	
2029	7920	3	0	0.296	0.329	0.375	
2030	7923	3	0	0.252	0.638	0.11	
2031	7929	3	0	0.344	0.496	0.16	
2032	7944	3	0	0.603	0.168	0.229	
2033	7950	3	0	0.392	0.422	0.186	
2034	7953	3	0	0.689	0.159	0.152	
2035	7967	3	0	0.612	0.274	0.114	
2036	7968	3	0	0.581	0.224	0.195	
2037	7976	3	0	0.32	0.088	0.592	
2038	7977	3	0	0.347	0.278	0.375	
2039	7978	3	0	0.384	0.518	0.098	
2040	7981	3	0	0.203	0.438	0.359	
2041	7982	3	0	0.405	0.392	0.203	
2042	7988	3	0	0.269	0.609	0.122	
2043	7992	3	0	0.26	0.56	0.18	
2044	7994	3	0	0.196	0.549	0.255	
2045	7998	3	0	0.529	0.306	0.165	
2046	8006	3	0	0.165	0.697	0.138	
2047	8010	3	0	0.824	0.176	0	
2048	8011	3	0	0.551	0.164	0.285	
2049	8012	3	0	0.111	0.722	0.167	
2050	8013	3	0	0.477	0.319	0.204	
2051	8029	3	0	0.543	0.286	0.171	
2052	8035	3	0	0.645	0.173	0.182	
2053	8038	3	0	0.254	0.658	0.088	
2054	8040	3	0	0.287	0.233	0.48	
2055	8060	3	0	0.449	0.246	0.305	
2056	8061	3	0	0.438	0.42	0.142	
2057	8062	3	0	0.64	0.245	0.115	
2058	8065	3	0	0.157	0.668	0.175	
2059	8068	3	0	0.674	0.224	0.102	
2060	8075	3	0	0.255	0.373	0.372	
2061	8085	3	0	0.196	0.61	0.194	
2062	8095	3	0	0.501	0.329	0.17	
2063	8096	3	0	0.476	0.455	0.069	
2064	8107	3	0	0.419	0.495	0.086	
2065	8125	3	0	0.226	0.536	0.238	
2066	8126	3	0.036	0.274	0.311	0.379	
2067	8128	3	0	0.574	0.329	0.097	
2068	8133	3	0	0.166	0.655	0.179	
2069	8136	3	0	0.397	0.273	0.33	
2070	8140	3	0	0.708	0.213	0.079	
2071	8155	3	0	0.574	0.21	0.216	
2072	8158	3	0	0.232	0.561	0.207	
2073	8160	3	0	0.21	0.588	0.202	
2074	8173	3	0	0.406	0.491	0.103	
2075	8176	3	0	0.365	0.569	0.066	
2076	8177	3	0	0.667	0.15	0.183	
2077	8179	3	0	0.626	0.14	0.234	
2078	8180	3	0	0.614	0.199	0.187	
2079	8183	3	0	0.672	0.192	0.136	
2080	8186	3	0	0.154	0.628	0.218	
2081	8191	3	0	0.504	0.376	0.12	
2082	8193	3	0	0.34	0.28	0.38	
2083	8195	3	0	0.389	0.249	0.362	
2084	8199	3	0	0.763	0.138	0.099	
2085	8204	3	0	0.615	0.178	0.207	
2086	8205	3	0	0.58	0.131	0.289	
2087	8206	3	0	0.346	0.524	0.13	
2088	8207	3	0	0.521	0.324	0.155	
2089	8212	3	0	0.408	0.41	0.182	
2090	8216	3	0	0.507	0.384	0.109	
2091	8217	3	0	0.436	0.361	0.203	
2092	8220	3	0	0.305	0.355	0.34	
2093	8221	3	0	0.293	0.545	0.162	
2094	8223	3	0	0.444	0.485	0.071	
2095	8224	3	0	0.562	0.29	0.148	
2096	8225	3	0	0.656	0.084	0.26	
2097	8226	3	0	0.417	0.371	0.212	
2098	8231	3	0	0.631	0.103	0.266	
2099	8236	3	0	0.463	0.349	0.188	
2100	8239	3	0	0.506	0.494	0	
2101	8242	3	0	0.288	0.571	0.141	
2102	8244	3	0	0.589	0.135	0.276	
2103	8246	3	0	0.372	0.42	0.208	
2104	8251	3	0	0.379	0.518	0.103	
2105	8254	3	0	0.669	0.242	0.089	
2106	8265	3	0	0.13	0.359	0.511	
2107	8266	3	0	0.324	0.161	0.515	
2108	8267	3	0	0.568	0.247	0.185	
2109	8272	3	0	0.273	0.381	0.346	
2110	8275	3	0	0.228	0.558	0.214	
2111	8280	3	0	0.206	0.671	0.123	
2112	8284	3	0	0.333	0.485	0.182	
2113	8287	3	0	0.76	0.174	0.066	
2114	8297	3	0	0.275	0.404	0.321	
2115	8299	3	0	0.135	0.732	0.133	
2116	8302	3	0	0.2	0.54	0.26	
2117	8309	3	0	0.379	0.518	0.103	
2118	8310	3	0	0.47	0.462	0.068	
2119	8313	3	0	0.64	0.274	0.086	
2120	8316	3	0	0.138	0.709	0.153	
2121	8318	3	0	0.753	0.116	0.131	
2122	8322	3	0	0.31	0.533	0.157	
2123	8326	3	0	0.558	0.121	0.321	
2124	8329	3	0	0.205	0.642	0.153	
2125	8332	3	0	0.587	0.271	0.142	
2126	8351	3	0	0.297	0.501	0.202	
2127	8352	3	0	0.648	0.352	0	
2128	8356	3	0	0.339	0.348	0.313	
2129	8361	3	0	0.761	0.239	0	
2130	8369	3	0	0.23	0.391	0.379	
2131	8376	3	0	0.431	0.12	0.449	
2132	8380	3	0	0.349	0.58	0.071	
2133	8381	3	0	0.402	0.407	0.191	
2134	8386	3	0	0.405	0.336	0.259	
2135	8387	3	0	0.327	0.333	0.34	
2136	8389	3	0	0.167	0.645	0.188	
2137	8390	3	0	0.321	0.573	0.106	
2138	8393	3	0	0.334	0.14	0.526	
2139	8394	3	0	0.666	0.146	0.188	
2140	8403	3	0	0.5	0.231	0.269	
2141	8411	3	0	0.594	0.313	0.093	
2142	8413	3	0	0.234	0.289	0.477	
2143	8416	3	0	0.294	0.616	0.09	
2144	8417	3	0	0.232	0.462	0.306	
2145	8418	3	0	0.199	0.365	0.436	
2146	8425	3	0	0.384	0.286	0.33	
2147	8430	3	0	0.227	0.702	0.071	
2148	8431	3	0	0.629	0.215	0.156	
2149	8432	3	0	0.426	0.462	0.112	
2150	8439	3	0	0.518	0.338	0.144	
2151	8442	3	0	0.681	0.22	0.099	
2152	8446	3	0	0.469	0.37	0.161	
2153	8451	3	0	0.136	0.707	0.157	
2154	8452	3	0	0.651	0.207	0.142	
2155	8461	3	0	0.327	0.576	0.097	
2156	8464	3	0	0.281	0.46	0.259	
2157	8466	3	0	0.163	0.458	0.379	
2158	8473	3	0	0.472	0.36	0.168	
2159	8475	3	0	0.345	0.353	0.302	
2160	8483	3	0	0.66	0.249	0.091	
2161	8485	3	0	0.432	0.323	0.245	
2162	8495	3	0	0.202	0.571	0.227	
2163	8498	3	0	0.308	0.438	0.254	
2164	8501	3	0	0.399	0.131	0.47	
2165	8503	3	0	0.532	0.29	0.178	
2166	8506	3	0	0.232	0.431	0.337	
2167	8509	3	0	0.213	0.276	0.511	
2168	8513	3	0	0.318	0.147	0.535	
2169	8519	3	0	0.236	0.677	0.087	
2170	8521	3	0	0.304	0.32	0.376	
2171	8525	3	0	0.371	0.194	0.435	
2172	8528	3	0	0.636	0.211	0.153	
2173	8537	3	0	0.162	0.678	0.16	
2174	8543	3	0	0.559	0.218	0.223	
2175	8545	3	0	0.211	0.732	0.057	
2176	8547	3	0	0.448	0.444	0.108	
2177	8553	3	0	0.194	0.321	0.485	
2178	8560	3	0	0.405	0.473	0.122	
2179	8565	3	0	0.371	0.382	0.247	
2180	8575	3	0	0.164	0.639	0.197	
2181	8581	3	0	0.438	0.363	0.199	
2182	8582	3	0	0.218	0.689	0.093	
2183	8585	3	0	0.288	0.617	0.095	
2184	8589	3	0	0.657	0.343	0	
2185	8592	3	0	0.539	0.273	0.188	
2186	8601	3	0	0.613	0.193	0.194	
2187	8604	3	0	0.544	0.358	0.098	
2188	8612	3	0	0.574	0.332	0.094	
2189	8616	3	0	0.692	0.128	0.18	
2190	8618	3	0	0.25	0.575	0.175	
2191	8626	3	0	0.594	0.406	0	
2192	8629	3	0	0.241	0.658	0.101	
2193	8632	3	0	0.211	0.582	0.207	
2194	8649	3	0	0.363	0.567	0.07	
2195	8650	3	0.171	0.829	0	0	
2196	8652	3	0	0.422	0.394	0.184	
2197	8656	3	0	0.353	0.241	0.406	
2198	8659	3	0	0.723	0.277	0	
2199	8660	3	0	0.267	0.646	0.087	
2200	8661	3	0	0.06	0.711	0.229	
2201	8663	3	0	0.594	0.302	0.104	
2202	8666	3	0	0.275	0.361	0.364	
2203	8674	3	0	0.504	0.295	0.201	
2204	8675	3	0	0.531	0.36	0.109	
2205	8676	3	0	0.329	0.671	0	
2206	8678	3	0	0.383	0.305	0.312	
2207	8679	3	0	0.278	0.344	0.378	
2208	8684	3	0	0.319	0.341	0.34	
2209	8695	3	0	0.529	0.294	0.177	
2210	8696	3	0	0.548	0.277	0.175	
2211	8699	3	0	0.293	0.637	0.07	
2212	8700	3	0	0.535	0.353	0.112	
2213	8701	3	0	0.157	0.596	0.247	
2214	8703	3	0	0.604	0.316	0.08	
2215	8704	3	0	0.335	0.406	0.259	
2216	8711	3	0	0.288	0.277	0.435	
2217	8712	3	0	0.709	0.196	0.095	
2218	8715	3	0	0.151	0.4	0.449	
2219	8721	3	0	0.606	0.277	0.117	
2220	8726	3	0	0.126	0.706	0.168	
2221	8731	3	0	0.355	0.295	0.35	
2222	8732	3	0	0.302	0.251	0.447	
2223	8733	3	0	0.265	0.633	0.102	
2224	8734	3	0	0.422	0.473	0.105	
2225	8735	3	0	0.581	0.419	0	
2226	8745	3	0	0.4	0.129	0.471	
2227	8746	3	0	0.546	0.343	0.111	
2228	8748	3	0	0.419	0.455	0.126	
2229	8751	3	0	0.595	0.322	0.083	
2230	8753	3	0	0.276	0.655	0.069	
2231	8755	3	0	0.659	0.095	0.246	
2232	8756	3	0	0.293	0.616	0.091	
2233	8757	3	0	0.263	0.36	0.377	
2234	8762	3	0	0.291	0.301	0.408	
2235	8769	3	0	0.181	0.548	0.271	
2236	8772	3	0	0.259	0.661	0.08	
2237	8781	3	0	0.136	0.715	0.149	
2238	8786	3	0	0.25	0.29	0.46	
2239	8787	3	0	0.474	0.414	0.112	
2240	8790	3	0	0.571	0.217	0.212	
2241	8795	3	0	0.651	0.262	0.087	
2242	8796	3	0	0.926	0.074	0	
2243	8797	3	0	0.471	0.418	0.111	
2244	8802	3	0	0.122	0.269	0.609	
2245	8803	3	0	0.276	0.529	0.195	
2246	8821	3	0	0.626	0.374	0	
2247	8823	3	0	0.253	0.438	0.309	
2248	8825	3	0	0.404	0.375	0.221	
2249	8827	3	0	0.586	0.225	0.189	
2250	8830	3	0.425	0.575	0	0	
2251	8834	3	0	0.33	0.67	0	
2252	8839	3	0	0.413	0.135	0.452	
2253	8841	3	0	0.274	0.421	0.305	
2254	8842	3	0	0.494	0.307	0.199	
2255	8850	3	0	0.433	0.407	0.16	
2256	8851	3	0	0.292	0.471	0.237	
2257	8855	3	0	0.125	0.507	0.368	
2258	8858	3	0	0.429	0.387	0.184	
2259	8863	3	0	0.594	0.406	0	
2260	8866	3	0	0.593	0.214	0.193	
2261	8871	3	0	0.417	0.26	0.323	
2262	8872	3	0	0.588	0.301	0.111	
2263	8873	3	0	0.584	0.267	0.149	
2264	8874	3	0	0.54	0.46	0	
2265	8876	3	0	0.281	0.653	0.066	
2266	8880	3	0	0.563	0.231	0.206	
2267	8881	3	0	0.161	0.638	0.201	
2268	8884	3	0	0.175	0.735	0.09	
2269	8890	3	0	0.514	0.218	0.268	
2270	8891	3	0	0.269	0.571	0.16	
2271	8892	3	0	0.212	0.625	0.163	
2272	8894	3	0	0.215	0.673	0.112	
2273	8905	3	0	0.362	0.533	0.105	
2274	8909	3	0	0.434	0.466	0.1	
2275	8912	3	0	0.169	0.654	0.177	
2276	8914	3	0	0.454	0.374	0.172	
2277	8917	3	0	0.561	0.19	0.249	
2278	8921	3	0	0.162	0.67	0.168	
2279	8927	3	0	0.649	0.187	0.164	
2280	8931	3	0	0.129	0.603	0.268	
2281	8937	3	0	0.407	0.428	0.165	
2282	8940	3	0	0.679	0.321	0	
2283	8943	3	0	0.496	0.396	0.108	
2284	8945	3	0	0.373	0.431	0.196	
2285	8946	3	0	0.197	0.73	0.073	
2286	8949	3	0	0.25	0.644	0.106	
2287	8954	3	0	0.689	0.171	0.14	
2288	8955	3	0	0.448	0.439	0.113	
2289	8965	3	0	0.497	0.404	0.099	
2290	8967	3	0	0.282	0.639	0.079	
2291	8968	3	0	0.35	0.297	0.353	
2292	8969	3	0	0.339	0.661	0	
2293	8976	3	0	0.295	0.375	0.33	
2294	8978	3	0	0.633	0.266	0.101	
2295	8984	3	0	0.367	0.301	0.332	
2296	8986	3	0	0.199	0.299	0.502	
2297	8991	3	0	0.346	0.186	0.468	
2298	8995	3	0	0.431	0.12	0.449	
2299	9001	3	0	0.483	0.117	0.4	
2300	9014	3	0	0.5	0.322	0.178	
2301	9017	3	0	0.559	0.187	0.254	
2302	9027	3	0	0.49	0.348	0.162	
2303	9028	3	0	0.449	0.371	0.18	
2304	9029	3	0	0.195	0.632	0.173	
2305	9031	3	0	0.226	0.514	0.26	
2306	9036	3	0	0.401	0.132	0.467	
2307	9037	3	0	0.281	0.449	0.27	
2308	9038	3	0	0.475	0.164	0.361	
2309	9040	3	0	0.154	0.657	0.189	
2310	9050	3	0	0.688	0.083	0.229	
2311	9054	3	0	0.391	0.167	0.442	
2312	9057	3	0	0.743	0.257	0	
2313	9060	3	0	0.634	0.173	0.193	
2314	9065	3	0	0.36	0.437	0.203	
2315	9070	3	0	0.129	0.567	0.304	
2316	9078	3	0	0.201	0.462	0.337	
2317	9088	3	0	0.348	0.311	0.341	
2318	9090	3	0	0.301	0.171	0.528	
2319	9092	3	0	0.212	0.589	0.199	
2320	9095	3	0	0.58	0.42	0	
2321	9098	3	0	0.133	0.699	0.168	
2322	9099	3	0	0.376	0.624	0	
2323	9100	3	0	0.392	0.247	0.361	
2324	9105	3	0	0.095	0.473	0.432	
2325	9106	3	0	0.222	0.387	0.391	
2326	9107	3	0	0.29	0.397	0.313	
2327	9116	3	0.452	0.548	0	0	
2328	9122	3	0	0.597	0.334	0.069	
2329	9123	3	0	0.144	0.39	0.466	
2330	9126	3	0	0.224	0.591	0.185	
2331	9128	3	0	0.26	0.432	0.308	
2332	9135	3	0	0.697	0.175	0.128	
2333	9136	3	0	0.359	0.325	0.316	
2334	9144	3	0	0.852	0.148	0	
2335	9149	3	0	0.667	0.154	0.179	
2336	9157	3	0	0.405	0.463	0.132	
2337	9163	3	0	0.376	0.443	0.181	
2338	9164	3	0	0.132	0.693	0.175	
2339	9171	3	0	0.526	0.163	0.311	
2340	9178	3	0	0.3	0.478	0.222	
2341	9186	3	0	0.282	0.41	0.308	
2342	9192	3	0	0.303	0.122	0.575	
2343	9194	3	0	0.631	0.177	0.192	
2344	9203	3	0	0.511	0.25	0.239	
2345	9208	3	0	0.595	0.297	0.108	
2346	9209	3	0	0.314	0.553	0.133	
2347	9215	3	0	0.717	0.061	0.222	
2348	9219	3	0	0.714	0.133	0.153	
2349	9225	3	0	0.33	0.554	0.116	
2350	9228	3	0	0.394	0.398	0.208	
2351	9240	3	0	0.339	0.583	0.078	
2352	9242	3	0	0.091	0.604	0.305	
2353	9246	3	0	0.573	0.334	0.093	
2354	9247	3	0	0.766	0.234	0	
2355	9249	3	0	0.402	0.319	0.279	
2356	9250	3	0	0.597	0.319	0.084	
2357	9253	3	0	0.426	0.388	0.186	
2358	9258	3	0	0.37	0.541	0.089	
2359	9264	3	0	0.367	0.453	0.18	
2360	9266	3	0	0.376	0.154	0.47	
2361	9268	3	0	0.636	0.215	0.149	
2362	9270	3	0	0.579	0.286	0.135	
2363	9276	3	0	0.312	0.475	0.213	
2364	9278	3	0	0.298	0.45	0.252	
2365	9285	3	0	0.584	0.187	0.229	
2366	9286	3	0	0.743	0.257	0	
2367	9287	3	0	0.158	0.731	0.111	
2368	9288	3	0	0.381	0.245	0.374	
2369	9289	3	0	0.611	0.389	0	
2370	9291	3	0	0.409	0.111	0.48	
2371	9292	3	0	0.474	0.397	0.129	
2372	9295	3	0	0.793	0.207	0	
2373	9297	3	0	0.368	0.632	0	
2374	9316	3	0	0.475	0.399	0.126	
2375	9321	3	0	0.592	0.286	0.122	
2376	9323	3	0	0.278	0.424	0.298	
2377	9326	3	0	0.553	0.333	0.114	
2378	9329	3	0	0.187	0.215	0.598	
2379	9330	3	0	0.584	0.265	0.151	
2380	9341	3	0	0.23	0.677	0.093	
2381	9342	3	0	0.477	0.428	0.095	
2382	9346	3	0	0.213	0.669	0.118	
2383	9355	3	0	0.321	0.394	0.285	
2384	9362	3	0	0.302	0.526	0.172	
2385	9367	3	0	0.279	0.422	0.299	
2386	9368	3	0	0.415	0.263	0.322	
2387	9373	3	0	0.267	0.33	0.403	
2388	9374	3	0	0.465	0.535	0	
2389	9377	3	0	0.611	0.167	0.222	
2390	9380	3	0	0.336	0.566	0.098	
2391	9395	3	0	0.704	0.2	0.096	
2392	9396	3	0	0.453	0.475	0.072	
2393	9403	3	0	0.522	0.301	0.177	
2394	9407	3	0	0.378	0.384	0.238	
2395	9414	3	0	0.718	0.182	0.1	
2396	9417	3	0	0.659	0.184	0.157	
2397	9418	3	0	0.322	0.217	0.461	
2398	9424	3	0	0.372	0.314	0.314	
2399	9426	3	0	0.336	0.462	0.202	
2400	9427	3	0	0.409	0.409	0.182	
2401	9430	3	0	0.447	0.467	0.086	
2402	9433	3	0	0.292	0.511	0.197	
2403	9437	3	0	0.464	0.536	0	
2404	9439	3	0	0.337	0.379	0.284	
2405	9441	3	0	0.678	0.189	0.133	
2406	9449	3	0	0.463	0.323	0.214	
2407	9451	3	0	0.501	0.499	0	
2408	9453	3	0	0.408	0.465	0.127	
2409	9456	3	0	0.584	0.092	0.324	
2410	9461	3	0	0.646	0.18	0.174	
2411	9467	3	0	0.436	0.136	0.428	
2412	9470	3	0	0.28	0.376	0.344	
2413	9471	3	0	0.301	0.591	0.108	
2414	9479	3	0	0.588	0.32	0.092	
2415	9484	3	0	0.363	0.271	0.366	
2416	9486	3	0	0.325	0.433	0.242	
2417	9490	3	0	0.486	0.308	0.206	
2418	9493	3	0	0.6	0.4	0	
2419	9494	3	0	0.499	0.112	0.389	
2420	9498	3	0	0.635	0.233	0.132	
2421	9500	3	0	0.267	0.466	0.267	
2422	9505	3	0	0.262	0.539	0.199	
2423	9508	3	0	0.358	0.465	0.177	
2424	9512	3	0	0.132	0.678	0.19	
2425	9517	3	0	0.588	0.224	0.188	
2426	9520	3	0	0.099	0.639	0.262	
2427	9524	3	0	0.673	0.192	0.135	
2428	9528	3	0	0.296	0.594	0.11	
2429	9538	3	0	0.388	0.451	0.161	
2430	9543	3	0	0.453	0.304	0.243	
2431	9551	3	0	0.604	0.244	0.152	
2432	9556	3	0	0.231	0.342	0.427	
2433	9557	3	0	0.339	0.32	0.341	
2434	9563	3	0	0.518	0.323	0.159	
2435	9567	3	0	0.593	0.293	0.114	
2436	9568	3	0	0.505	0.423	0.072	
2437	9570	3	0	0.096	0.579	0.325	
2438	9577	3	0	0.447	0.351	0.202	
2439	9579	3	0	0.302	0.423	0.275	
2440	9580	3	0	0.23	0.644	0.126	
2441	9581	3	0	0.874	0.126	0	
2442	9582	3	0	0.391	0.283	0.326	
2443	9584	3	0	0.405	0.396	0.199	
2444	9591	3	0	0.697	0.234	0.069	
2445	9593	3	0.396	0.604	0	0	
2446	9595	3	0	0.38	0.514	0.106	
2447	9598	3	0	0.462	0.379	0.159	
2448	9600	3	0	0.431	0.072	0.497	
2449	9601	3	0	0.353	0.558	0.089	
2450	9603	3	0	0.163	0.702	0.135	
2451	9612	3	0	0.368	0.331	0.301	
2452	9614	3	0	0.692	0.212	0.096	
2453	9626	3	0	0.338	0.549	0.113	
2454	9627	3	0	0.213	0.389	0.398	
2455	9631	3	0	0.515	0.485	0	
2456	9632	3	0	0.762	0.169	0.069	
2457	9633	3	0	0.645	0.192	0.163	
2458	9635	3	0	0.59	0.317	0.093	
2459	9638	3	0	0.374	0.407	0.219	
2460	9646	3	0	0.421	0.408	0.171	
2461	9649	3	0	0.157	0.711	0.132	
2462	9665	3	0	0.635	0.181	0.184	
2463	9666	3	0	0.334	0.305	0.361	
2464	9668	3	0	0.225	0.558	0.217	
2465	9672	3	0	0.154	0.626	0.22	
2466	9687	3	0	0.212	0.693	0.095	
2467	9690	3	0	0.696	0.144	0.16	
2468	9704	3	0	0.586	0.24	0.174	
2469	9710	3	0	0.268	0.581	0.151	
2470	9716	3	0.417	0.583	0	0	
2471	9728	3	0	0.387	0.442	0.171	
2472	9730	3	0	0.822	0.178	0	
2473	9731	3	0	0.608	0.31	0.082	
2474	9732	3	0	0.416	0.485	0.099	
2475	9737	3	0	0.682	0.318	0	
2476	9739	3	0	0.123	0.682	0.195	
2477	9743	3	0	0.169	0.754	0.077	
2478	9745	3	0	0.256	0.473	0.271	
2479	9746	3	0	0.369	0.237	0.394	
2480	9751	3	0	0.267	0.423	0.31	
2481	9752	3	0	0.177	0.612	0.211	
2482	9754	3	0	0.325	0.252	0.423	
2483	9757	3	0	0.536	0.464	0	
2484	9758	3	0	0.137	0.352	0.511	
2485	9759	3	0	0.317	0.151	0.532	
2486	9762	3	0	0.588	0.197	0.215	
2487	9764	3	0	0.227	0.615	0.158	
2488	9765	3	0	0.456	0.2	0.344	
2489	9766	3	0	0.592	0.408	0	
2490	9772	3	0	0.059	0.697	0.244	
2491	9777	3	0	0.34	0.59	0.07	
2492	9786	3	0	0.425	0.367	0.208	
2493	9790	3	0	0.461	0.341	0.198	
2494	9791	3	0	0.476	0.448	0.076	
2495	9807	3	0	0.763	0.056	0.181	
2496	9809	3	0	0.462	0.266	0.272	
2497	9818	3	0	0.276	0.362	0.362	
2498	9826	3	0	0.346	0.533	0.121	
2499	9828	3	0	0.402	0.516	0.082	
