index_no	uid	no_of_states	HH	HL	LH	LL	
1947	7577	3	0	0.015	0.91	0.075	
1948	7580	3	0	0.01	0.989	0.001	
1949	7585	3	0	0.818	0.175	0.007	
1950	7591	3	0	0.023	0.977	0	
1951	7595	3	0	0.167	0.493	0.34	
1952	7596	3	0	0.104	0.443	0.453	
1953	7597	3	0	0.261	0.676	0.063	
1954	7600	3	0	0.071	0.928	0.001	
1955	7601	3	0	0.307	0.576	0.117	
1956	7602	3	0	0.765	0.235	0	
1957	7603	3	0	0.439	0.235	0.326	
1958	7604	3	0	0.132	0.521	0.347	
1959	7605	3	0	0.079	0.919	0.002	
1960	7607	3	0.742	0.237	0.021	0	
1961	7610	3	0	0.356	0.414	0.23	
1962	7611	3	0	0.179	0.821	0	
1963	7624	3	0	1	0	0	
1964	7631	3	0	0.89	0.11	0	
1965	7634	3	0	0.979	0.017	0.004	
1966	7635	3	0	0.999	0.001	0	
1967	7642	3	0	0.79	0.21	0	
1968	7645	3	0	0.07	0.745	0.185	
1969	7646	3	0	0.759	0.238	0.003	
1970	7657	3	0	0.003	0.997	0	
1971	7659	3	0	0.958	0.04	0.002	
1972	7663	3	0	0.24	0.31	0.45	
1973	7669	3	0	0.01	0.987	0.003	
1974	7670	3	0	0.088	0.912	0	
1975	7671	3	0	0.175	0.825	0	
1976	7692	3	0	0.523	0.477	0	
1977	7694	3	0	0.968	0.032	0	
1978	7696	3	0	0.46	0.531	0.009	
1979	7699	3	0	0.18	0.521	0.299	
1980	7701	3	0	0.011	0.981	0.008	
1981	7706	3	0	0.782	0.215	0.003	
1982	7713	3	0	1	0	0	
1983	7717	3	0	0.98	0.02	0	
1984	7721	3	0	0.349	0.643	0.008	
1985	7724	3	0	0.915	0.085	0	
1986	7728	3	0	0.814	0.186	0	
1987	7734	3	0	0.957	0.014	0.029	
1988	7741	3	0	0.749	0.217	0.034	
1989	7744	3	0	0.896	0.094	0.01	
1990	7754	3	0	0.074	0.914	0.012	
1991	7755	3	0	0.743	0.223	0.034	
1992	7763	3	0	0.812	0.188	0	
1993	7765	3	0	0.975	0.025	0	
1994	7766	3	0	0.944	0.056	0	
1995	7778	3	0	0.55	0.432	0.018	
1996	7788	3	0.643	0.07	0.262	0.025	
1997	7789	3	0	0.158	0.106	0.736	
1998	7794	3	0	0.965	0.035	0	
1999	7805	3	0	0.079	0.915	0.006	
2000	7809	3	0	0.85	0.124	0.026	
2001	7814	3	0	0.046	0.945	0.009	
2002	7815	3	0	0.703	0.291	0.006	
2003	7816	3	0	0.848	0.132	0.02	
2004	7819	3	0	0.759	0.241	0	
2005	7822	3	0	0.66	0.34	0	
2006	7828	3	0	0.115	0.869	0.016	
2007	7831	3	0	0.008	0.992	0	
2008	7835	3	0	0.293	0.392	0.315	
2009	7837	3	0	0.967	0.032	0.001	
2010	7842	3	0	0.809	0.189	0.002	
2011	7846	3	0	0.005	0.109	0.886	
2012	7850	3	0	0.885	0.114	0.001	
2013	7853	3	0	0.334	0.281	0.385	
2014	7862	3	0	0.561	0.412	0.027	
2015	7868	3	0	0.391	0.609	0	
2016	7871	3	0	0.145	0.834	0.021	
2017	7880	3	0	0.252	0.651	0.097	
2018	7884	3	0.229	0.343	0.388	0.04	
2019	7895	3	0	0.629	0.067	0.304	
2020	7899	3	0	0.046	0.333	0.621	
2021	7901	3	0	0.885	0.115	0	
2022	7902	3	0	0.473	0.354	0.173	
2023	7903	3	0	0.008	0.992	0	
2024	7905	3	0	0.257	0.617	0.126	
2025	7911	3	0	0.077	0.921	0.002	
2026	7917	3	0	0.441	0.461	0.098	
2027	7918	3	0	0.025	0.973	0.002	
2028	7919	3	0	0.022	0.978	0	
2029	7920	3	0	0.211	0.701	0.088	
2030	7923	3	0	0.029	0.965	0.006	
2031	7929	3	0	0.16	0.702	0.138	
2032	7944	3	0	0.95	0.049	0.001	
2033	7950	3	0	0.819	0.177	0.004	
2034	7953	3	0	0.97	0.027	0.003	
2035	7967	3	0	0.874	0.116	0.01	
2036	7968	3	0	0.868	0.119	0.013	
2037	7976	3	0	0.527	0.042	0.431	
2038	7977	3	0	0.698	0.159	0.143	
2039	7978	3	0	0.082	0.916	0.002	
2040	7981	3	0	0.067	0.72	0.213	
2041	7982	3	0	0.713	0.277	0.01	
2042	7988	3	0	0.015	0.985	0	
2043	7992	3	0	0.023	0.907	0.07	
2044	7994	3	0	0.021	0.811	0.168	
2045	7998	3	0	0.603	0.397	0	
2046	8006	3	0	0.023	0.972	0.005	
2047	8010	3	0	0.974	0.026	0	
2048	8011	3	0	0.39	0.549	0.061	
2049	8012	3	0	0.007	0.992	0.001	
2050	8013	3	0	0.675	0.295	0.03	
2051	8029	3	0	0.871	0.118	0.011	
2052	8035	3	0	0.891	0.107	0.002	
2053	8038	3	0	0.019	0.981	0	
2054	8040	3	0	0.337	0.264	0.399	
2055	8060	3	0	0.879	0.108	0.013	
2056	8061	3	0	0.535	0.296	0.169	
2057	8062	3	0	0.981	0.019	0	
2058	8065	3	0	0.004	0.996	0	
2059	8068	3	0	0.987	0.012	0.001	
2060	8075	3	0	0.475	0.471	0.054	
2061	8085	3	0	0.04	0.949	0.011	
2062	8095	3	0	0.376	0.622	0.002	
2063	8096	3	0	0.532	0.468	0	
2064	8107	3	0	0.375	0.625	0	
2065	8125	3	0	0.201	0.788	0.011	
2066	8126	3	0.536	0.226	0.205	0.033	
2067	8128	3	0	0.794	0.206	0	
2068	8133	3	0	0.047	0.945	0.008	
2069	8136	3	0	0.858	0.141	0.001	
2070	8140	3	0	0.996	0.004	0	
2071	8155	3	0	0.708	0.274	0.018	
2072	8158	3	0	0.044	0.939	0.017	
2073	8160	3	0	0.062	0.928	0.01	
2074	8173	3	0	0.358	0.642	0	
2075	8176	3	0	0.398	0.602	0	
2076	8177	3	0	0.994	0.006	0	
2077	8179	3	0	0.865	0.108	0.027	
2078	8180	3	0	0.9	0.091	0.009	
2079	8183	3	0	0.977	0.023	0	
2080	8186	3	0	0.034	0.952	0.014	
2081	8191	3	0	0.535	0.439	0.026	
2082	8193	3	0	0.215	0.568	0.217	
2083	8195	3	0	0.799	0.161	0.04	
2084	8199	3	0	1	0	0	
2085	8204	3	0	0.938	0.056	0.006	
2086	8205	3	0	0.634	0.299	0.067	
2087	8206	3	0	0.535	0.465	0	
2088	8207	3	0	0.351	0.644	0.005	
2089	8212	3	0	0.219	0.775	0.006	
2090	8216	3	0	0.763	0.237	0	
2091	8217	3	0	0.317	0.68	0.003	
2092	8220	3	0	0.261	0.712	0.027	
2093	8221	3	0	0.311	0.689	0	
2094	8223	3	0	0.23	0.77	0	
2095	8224	3	0	0.68	0.319	0.001	
2096	8225	3	0	0.981	0.015	0.004	
2097	8226	3	0	0.18	0.815	0.005	
2098	8231	3	0	0.836	0.122	0.042	
2099	8236	3	0	0.51	0.305	0.185	
2100	8239	3	0	0.669	0.331	0	
2101	8242	3	0	0.328	0.672	0	
2102	8244	3	0	0.9	0.023	0.077	
2103	8246	3	0	0.805	0.179	0.016	
2104	8251	3	0	0.2	0.8	0	
2105	8254	3	0	0.944	0.056	0	
2106	8265	3	0	0.02	0.57	0.41	
2107	8266	3	0	0.733	0.202	0.065	
2108	8267	3	0	0.675	0.276	0.049	
2109	8272	3	0	0.073	0.924	0.003	
2110	8275	3	0	0.152	0.844	0.004	
2111	8280	3	0	0.018	0.982	0	
2112	8284	3	0	0.556	0.444	0	
2113	8287	3	0	1	0	0	
2114	8297	3	0	0.135	0.848	0.017	
2115	8299	3	0	0	1	0	
2116	8302	3	0	0.081	0.906	0.013	
2117	8309	3	0	0.438	0.561	0.001	
2118	8310	3	0	0.338	0.662	0	
2119	8313	3	0	0.956	0.043	0.001	
2120	8316	3	0	0.003	0.997	0	
2121	8318	3	0	1	0	0	
2122	8322	3	0	0.65	0.349	0.001	
2123	8326	3	0	0.853	0.122	0.025	
2124	8329	3	0	0.196	0.804	0	
2125	8332	3	0	0.89	0.077	0.033	
2126	8351	3	0	0.785	0.211	0.004	
2127	8352	3	0	0.838	0.162	0	
2128	8356	3	0	0.204	0.775	0.021	
2129	8361	3	0	0.895	0.105	0	
2130	8369	3	0	0.202	0.709	0.089	
2131	8376	3	0	0.88	0.064	0.056	
2132	8380	3	0	0.026	0.974	0	
2133	8381	3	0	0.32	0.245	0.435	
2134	8386	3	0	0.601	0.345	0.054	
2135	8387	3	0	0.698	0.275	0.027	
2136	8389	3	0	0.011	0.989	0	
2137	8390	3	0	0.117	0.875	0.008	
2138	8393	3	0	0.341	0.185	0.474	
2139	8394	3	0	0.991	0.009	0	
2140	8403	3	0	0.705	0.129	0.166	
2141	8411	3	0	0.893	0.097	0.01	
2142	8413	3	0	0.134	0.279	0.587	
2143	8416	3	0	0.069	0.931	0	
2144	8417	3	0	0.089	0.715	0.196	
2145	8418	3	0	0.758	0.215	0.027	
2146	8425	3	0	0.8	0.175	0.025	
2147	8430	3	0	0.015	0.985	0	
2148	8431	3	0	0.91	0.09	0	
2149	8432	3	0	0.357	0.624	0.019	
2150	8439	3	0	0.794	0.17	0.036	
2151	8442	3	0	1	0	0	
2152	8446	3	0	0.916	0.084	0	
2153	8451	3	0	0	0.998	0.002	
2154	8452	3	0	0.99	0.01	0	
2155	8461	3	0	0.094	0.906	0	
2156	8464	3	0	0.17	0.753	0.077	
2157	8466	3	0	0.047	0.929	0.024	
2158	8473	3	0	0.241	0.731	0.028	
2159	8475	3	0	0.614	0.165	0.221	
2160	8483	3	0	0.95	0.05	0	
2161	8485	3	0	0.418	0.581	0.001	
2162	8495	3	0	0.084	0.901	0.015	
2163	8498	3	0	0.797	0.192	0.011	
2164	8501	3	0	0.797	0.173	0.03	
2165	8503	3	0	0.552	0.446	0.002	
2166	8506	3	0	0.121	0.848	0.031	
2167	8509	3	0	0.117	0.173	0.71	
2168	8513	3	0	0.597	0.012	0.391	
2169	8519	3	0	0.017	0.983	0	
2170	8521	3	0	0.194	0.695	0.111	
2171	8525	3	0	0.572	0.132	0.296	
2172	8528	3	0	0.972	0.028	0	
2173	8537	3	0	0.003	0.997	0	
2174	8543	3	0	0.703	0.166	0.131	
2175	8545	3	0	0	1	0	
2176	8547	3	0	0.628	0.372	0	
2177	8553	3	0	0.048	0.487	0.465	
2178	8560	3	0	0.191	0.768	0.041	
2179	8565	3	0	0.522	0.394	0.084	
2180	8575	3	0	0.035	0.961	0.004	
2181	8581	3	0	0.897	0.103	0	
2182	8582	3	0	0.002	0.998	0	
2183	8585	3	0	0.016	0.984	0	
2184	8589	3	0	0.88	0.12	0	
2185	8592	3	0	0.641	0.358	0.001	
2186	8601	3	0	0.906	0.093	0.001	
2187	8604	3	0	0.732	0.268	0	
2188	8612	3	0	0.858	0.142	0	
2189	8616	3	0	0.988	0.012	0	
2190	8618	3	0	0.441	0.558	0.001	
2191	8626	3	0	0.867	0.133	0	
2192	8629	3	0	0.017	0.983	0	
2193	8632	3	0	0.057	0.939	0.004	
2194	8649	3	0	0.264	0.736	0	
2195	8650	3	0.126	0.874	0	0	
2196	8652	3	0	0.828	0.169	0.003	
2197	8656	3	0	0.464	0.205	0.331	
2198	8659	3	0	0.855	0.145	0	
2199	8660	3	0	0.069	0.931	0	
2200	8661	3	0	0.005	0.993	0.002	
2201	8663	3	0	0.945	0.055	0	
2202	8666	3	0	0.175	0.797	0.028	
2203	8674	3	0	0.525	0.474	0.001	
2204	8675	3	0	0.929	0.071	0	
2205	8676	3	0	0.677	0.323	0	
2206	8678	3	0	0.796	0.2	0.004	
2207	8679	3	0	0.512	0.327	0.161	
2208	8684	3	0	0.493	0.431	0.076	
2209	8695	3	0	0.465	0.249	0.286	
2210	8696	3	0	0.794	0.204	0.002	
2211	8699	3	0	0.038	0.962	0	
2212	8700	3	0	0.881	0.118	0.001	
2213	8701	3	0	0.039	0.946	0.015	
2214	8703	3	0	0.86	0.14	0	
2215	8704	3	0	0.125	0.864	0.011	
2216	8711	3	0	0.327	0.588	0.085	
2217	8712	3	0	1	0	0	
2218	8715	3	0	0.516	0.308	0.176	
2219	8721	3	0	0.856	0.138	0.006	
2220	8726	3	0	0.002	0.996	0.002	
2221	8731	3	0	0.707	0.269	0.024	
2222	8732	3	0	0.539	0.178	0.283	
2223	8733	3	0	0.047	0.953	0	
2224	8734	3	0	0.309	0.68	0.011	
2225	8735	3	0	0.914	0.086	0	
2226	8745	3	0	0.735	0.199	0.066	
2227	8746	3	0	0.922	0.076	0.002	
2228	8748	3	0	0.514	0.476	0.01	
2229	8751	3	0	0.913	0.084	0.003	
2230	8753	3	0	0.001	0.999	0	
2231	8755	3	0	0.947	0.052	0.001	
2232	8756	3	0	0.079	0.921	0	
2233	8757	3	0	0.297	0.454	0.249	
2234	8762	3	0	0.503	0.42	0.077	
2235	8769	3	0	0.07	0.897	0.033	
2236	8772	3	0	0.045	0.955	0	
2237	8781	3	0	0.001	0.999	0	
2238	8786	3	0	0.291	0.421	0.288	
2239	8787	3	0	0.631	0.369	0	
2240	8790	3	0	0.923	0.072	0.005	
2241	8795	3	0	0.971	0.029	0	
2242	8796	3	0	0.977	0.023	0	
2243	8797	3	0	0.497	0.502	0.001	
2244	8802	3	0	0.237	0.454	0.309	
2245	8803	3	0	0.053	0.944	0.003	
2246	8821	3	0	0.232	0.768	0	
2247	8823	3	0	0.408	0.414	0.178	
2248	8825	3	0	0.194	0.798	0.008	
2249	8827	3	0	0.921	0.077	0.002	
2250	8830	3	0.169	0.831	0	0	
2251	8834	3	0	0.004	0.996	0	
2252	8839	3	0	0.91	0.082	0.008	
2253	8841	3	0	0.292	0.315	0.393	
2254	8842	3	0	0.59	0.378	0.032	
2255	8850	3	0	0.877	0.123	0	
2256	8851	3	0	0.598	0.374	0.028	
2257	8855	3	0	0.254	0.483	0.263	
2258	8858	3	0	0.845	0.154	0.001	
2259	8863	3	0	0.906	0.094	0	
2260	8866	3	0	0.859	0.122	0.019	
2261	8871	3	0	0.864	0.13	0.006	
2262	8872	3	0	0.758	0.203	0.039	
2263	8873	3	0	0.38	0.618	0.002	
2264	8874	3	0	0.644	0.356	0	
2265	8876	3	0	0.006	0.994	0	
2266	8880	3	0	0.974	0.026	0	
2267	8881	3	0	0.024	0.957	0.019	
2268	8884	3	0	0.001	0.999	0	
2269	8890	3	0	0.566	0.266	0.168	
2270	8891	3	0	0.367	0.612	0.021	
2271	8892	3	0	0.196	0.804	0	
2272	8894	3	0	0.015	0.985	0	
2273	8905	3	0	0.255	0.745	0	
2274	8909	3	0	0.483	0.512	0.005	
2275	8912	3	0	0.045	0.952	0.003	
2276	8914	3	0	0.214	0.786	0	
2277	8917	3	0	0.801	0.12	0.079	
2278	8921	3	0	0.158	0.841	0.001	
2279	8927	3	0	0.966	0.034	0	
2280	8931	3	0	0.221	0.763	0.016	
2281	8937	3	0	0.202	0.798	0	
2282	8940	3	0	0.894	0.106	0	
2283	8943	3	0	0.718	0.282	0	
2284	8945	3	0	0.823	0.177	0	
2285	8946	3	0	0	1	0	
2286	8949	3	0	0.013	0.987	0	
2287	8954	3	0	1	0	0	
2288	8955	3	0	0.337	0.663	0	
2289	8965	3	0	0.76	0.24	0	
2290	8967	3	0	0.044	0.956	0	
2291	8968	3	0	0.82	0.142	0.038	
2292	8969	3	0	0.025	0.975	0	
2293	8976	3	0	0.114	0.861	0.025	
2294	8978	3	0	0.967	0.033	0	
2295	8984	3	0	0.746	0.207	0.047	
2296	8986	3	0	0.063	0.399	0.538	
2297	8991	3	0	0.629	0.296	0.075	
2298	8995	3	0	0.182	0.222	0.596	
2299	9001	3	0	0.457	0.08	0.463	
2300	9014	3	0	0.788	0.209	0.003	
2301	9017	3	0	0.862	0.085	0.053	
2302	9027	3	0	0.445	0.553	0.002	
2303	9028	3	0	0.43	0.164	0.406	
2304	9029	3	0	0.025	0.975	0	
2305	9031	3	0	0.185	0.642	0.173	
2306	9036	3	0	0.794	0.17	0.036	
2307	9037	3	0	0.314	0.478	0.208	
2308	9038	3	0	0.843	0.127	0.03	
2309	9040	3	0	0.036	0.964	0	
2310	9050	3	0	1	0	0	
2311	9054	3	0	0.847	0.104	0.049	
2312	9057	3	0	0.813	0.187	0	
2313	9060	3	0	0.988	0.011	0.001	
2314	9065	3	0	0.808	0.192	0	
2315	9070	3	0	0.384	0.549	0.067	
2316	9078	3	0	0.69	0.267	0.043	
2317	9088	3	0	0.718	0.247	0.035	
2318	9090	3	0	0.162	0.565	0.273	
2319	9092	3	0	0.143	0.857	0	
2320	9095	3	0	0.869	0.131	0	
2321	9098	3	0	0.015	0.983	0.002	
2322	9099	3	0	0.036	0.964	0	
2323	9100	3	0	0.843	0.122	0.035	
2324	9105	3	0	0.059	0.92	0.021	
2325	9106	3	0	0.187	0.547	0.266	
2326	9107	3	0	0.314	0.672	0.014	
2327	9116	3	0.247	0.753	0	0	
2328	9122	3	0	0.897	0.103	0	
2329	9123	3	0	0.224	0.728	0.048	
2330	9126	3	0	0.038	0.957	0.005	
2331	9128	3	0	0.313	0.493	0.194	
2332	9135	3	0	0.987	0.013	0	
2333	9136	3	0	0.313	0.651	0.036	
2334	9144	3	0	0.826	0.174	0	
2335	9149	3	0	0.979	0.018	0.003	
2336	9157	3	0	0.215	0.785	0	
2337	9163	3	0	0.104	0.895	0.001	
2338	9164	3	0	0.012	0.988	0	
2339	9171	3	0	0.997	0.003	0	
2340	9178	3	0	0.092	0.699	0.209	
2341	9186	3	0	0.184	0.789	0.027	
2342	9192	3	0	0.738	0.157	0.105	
2343	9194	3	0	0.939	0.058	0.003	
2344	9203	3	0	0.352	0.385	0.263	
2345	9208	3	0	0.886	0.113	0.001	
2346	9209	3	0	0.088	0.912	0	
2347	9215	3	0	0.951	0.044	0.005	
2348	9219	3	0	1	0	0	
2349	9225	3	0	0.076	0.879	0.045	
2350	9228	3	0	0.215	0.782	0.003	
2351	9240	3	0	0.167	0.833	0	
2352	9242	3	0	0.022	0.964	0.014	
2353	9246	3	0	0.843	0.122	0.035	
2354	9247	3	0	0.939	0.061	0	
2355	9249	3	0	0.27	0.427	0.303	
2356	9250	3	0	0.877	0.123	0	
2357	9253	3	0	0.719	0.101	0.18	
2358	9258	3	0	0.132	0.868	0	
2359	9264	3	0	0.781	0.212	0.007	
2360	9266	3	0	0.663	0.299	0.038	
2361	9268	3	0	0.989	0.011	0	
2362	9270	3	0	0.822	0.172	0.006	
2363	9276	3	0	0.264	0.706	0.03	
2364	9278	3	0	0.446	0.277	0.277	
2365	9285	3	0	0.699	0.134	0.167	
2366	9286	3	0	0.903	0.097	0	
2367	9287	3	0	0	1	0	
2368	9288	3	0	0.699	0.278	0.023	
2369	9289	3	0	0.193	0.807	0	
2370	9291	3	0	0.692	0.158	0.15	
2371	9292	3	0	0.907	0.093	0	
2372	9295	3	0	0.37	0.63	0	
2373	9297	3	0	0.034	0.966	0	
2374	9316	3	0	0.728	0.26	0.012	
2375	9321	3	0	0.817	0.179	0.004	
2376	9323	3	0	0.707	0.177	0.116	
2377	9326	3	0	0.755	0.245	0	
2378	9329	3	0	0.032	0.117	0.851	
2379	9330	3	0	0.885	0.112	0.003	
2380	9341	3	0	0.016	0.984	0	
2381	9342	3	0	0.619	0.381	0	
2382	9346	3	0	0.004	0.99	0.006	
2383	9355	3	0	0.441	0.438	0.121	
2384	9362	3	0	0.032	0.855	0.113	
2385	9367	3	0	0.197	0.784	0.019	
2386	9368	3	0	0.825	0.17	0.005	
2387	9373	3	0	0.269	0.516	0.215	
2388	9374	3	0	0.405	0.595	0	
2389	9377	3	0	0.98	0.018	0.002	
2390	9380	3	0	0.023	0.977	0	
2391	9395	3	0	0.994	0.006	0	
2392	9396	3	0	0.388	0.612	0	
2393	9403	3	0	0.763	0.058	0.179	
2394	9407	3	0	0.243	0.719	0.038	
2395	9414	3	0	0.996	0.004	0	
2396	9417	3	0	0.974	0.026	0	
2397	9418	3	0	0.41	0.288	0.302	
2398	9424	3	0	0.669	0.221	0.11	
2399	9426	3	0	0.062	0.938	0	
2400	9427	3	0	0.765	0.233	0.002	
2401	9430	3	0	0.432	0.568	0	
2402	9433	3	0	0.272	0.699	0.029	
2403	9437	3	0	0.41	0.59	0	
2404	9439	3	0	0.559	0.319	0.122	
2405	9441	3	0	0.993	0.007	0	
2406	9449	3	0	0.204	0.774	0.022	
2407	9451	3	0	0.586	0.414	0	
2408	9453	3	0	0.421	0.575	0.004	
2409	9456	3	0	0.868	0.058	0.074	
2410	9461	3	0	0.989	0.011	0	
2411	9467	3	0	0.906	0.083	0.011	
2412	9470	3	0	0.129	0.8	0.071	
2413	9471	3	0	0.02	0.98	0	
2414	9479	3	0	0.882	0.114	0.004	
2415	9484	3	0	0.801	0.168	0.031	
2416	9486	3	0	0.782	0.204	0.014	
2417	9490	3	0	0.326	0.649	0.025	
2418	9493	3	0	0.875	0.125	0	
2419	9494	3	0	0.481	0.19	0.329	
2420	9498	3	0	0.932	0.043	0.025	
2421	9500	3	0	0.295	0.604	0.101	
2422	9505	3	0	0.139	0.784	0.077	
2423	9508	3	0	0.759	0.187	0.054	
2424	9512	3	0	0.007	0.991	0.002	
2425	9517	3	0	0.911	0.088	0.001	
2426	9520	3	0	0.055	0.94	0.005	
2427	9524	3	0	0.982	0.009	0.009	
2428	9528	3	0	0.209	0.791	0	
2429	9538	3	0	0.179	0.694	0.127	
2430	9543	3	0	0.168	0.775	0.057	
2431	9551	3	0	0.655	0.344	0.001	
2432	9556	3	0	0.688	0.247	0.065	
2433	9557	3	0	0.725	0.241	0.034	
2434	9563	3	0	0.209	0.79	0.001	
2435	9567	3	0	0.89	0.11	0	
2436	9568	3	0	0.632	0.368	0	
2437	9570	3	0	0.049	0.937	0.014	
2438	9577	3	0	0.268	0.715	0.017	
2439	9579	3	0	0.154	0.838	0.008	
2440	9580	3	0	0.011	0.989	0	
2441	9581	3	0	0.877	0.123	0	
2442	9582	3	0	0.86	0.118	0.022	
2443	9584	3	0	0.801	0.194	0.005	
2444	9591	3	0	0.963	0.031	0.006	
2445	9593	3	0.117	0.883	0	0	
2446	9595	3	0	0.37	0.516	0.114	
2447	9598	3	0	0.673	0.155	0.172	
2448	9600	3	0	0.924	0.021	0.055	
2449	9601	3	0	0.383	0.617	0	
2450	9603	3	0	0.001	0.999	0	
2451	9612	3	0	0.14	0.705	0.155	
2452	9614	3	0	0.999	0.001	0	
2453	9626	3	0	0.231	0.769	0	
2454	9627	3	0	0.06	0.735	0.205	
2455	9631	3	0	0.263	0.737	0	
2456	9632	3	0	1	0	0	
2457	9633	3	0	0.965	0.035	0	
2458	9635	3	0	0.907	0.093	0	
2459	9638	3	0	0.443	0.39	0.167	
2460	9646	3	0	0.349	0.327	0.324	
2461	9649	3	0	0.008	0.992	0	
2462	9665	3	0	0.988	0.012	0	
2463	9666	3	0	0.493	0.351	0.156	
2464	9668	3	0	0.107	0.879	0.014	
2465	9672	3	0	0.009	0.977	0.014	
2466	9687	3	0	0.02	0.979	0.001	
2467	9690	3	0	1	0	0	
2468	9704	3	0	0.832	0.166	0.002	
2469	9710	3	0	0.028	0.97	0.002	
2470	9716	3	0.16	0.84	0	0	
2471	9728	3	0	0.097	0.902	0.001	
2472	9730	3	0	0.944	0.056	0	
2473	9731	3	0	0.931	0.069	0	
2474	9732	3	0	0.342	0.658	0	
2475	9737	3	0	0.844	0.156	0	
2476	9739	3	0	0.015	0.984	0.001	
2477	9743	3	0	0	1	0	
2478	9745	3	0	0.297	0.599	0.104	
2479	9746	3	0	0.493	0.272	0.235	
2480	9751	3	0	0.084	0.907	0.009	
2481	9752	3	0	0.096	0.883	0.021	
2482	9754	3	0	0.46	0.435	0.105	
2483	9757	3	0	0.775	0.225	0	
2484	9758	3	0	0.158	0.689	0.153	
2485	9759	3	0	0.32	0.141	0.539	
2486	9762	3	0	0.909	0.089	0.002	
2487	9764	3	0	0.084	0.916	0	
2488	9765	3	0	0.403	0.566	0.031	
2489	9766	3	0	0.777	0.223	0	
2490	9772	3	0	0.003	0.995	0.002	
2491	9777	3	0	0.052	0.948	0	
2492	9786	3	0	0.119	0.875	0.006	
2493	9790	3	0	0.289	0.709	0.002	
2494	9791	3	0	0.618	0.382	0	
2495	9807	3	0	1	0	0	
2496	9809	3	0	0.547	0.314	0.139	
2497	9818	3	0	0.158	0.786	0.056	
2498	9826	3	0	0.127	0.873	0	
2499	9828	3	0	0.233	0.767	0	
2500	9833	3	0	0.478	0.522	0	
2501	9840	3	0	0.626	0.374	0	
2502	9841	3	0	0.914	0.086	0	
2503	9843	3	0	1	0	0	
2504	9844	3	0	0.103	0.896	0.001	
2505	9849	3	0	0.001	0.999	0	
2506	9856	3	0	0.072	0.786	0.142	
2507	9861	3	0	0.026	0.955	0.019	
2508	9864	3	0	0.45	0.499	0.051	
2509	9865	3	0	0.914	0.086	0	
2510	9867	3	0	0.907	0.093	0	
2511	9870	3	0	0.041	0.928	0.031	
2512	9874	3	0	0.269	0.677	0.054	
2513	9878	3	0	0.285	0.62	0.095	
2514	9884	3	0	0.78	0.153	0.067	
2515	9887	3	0	0.16	0.839	0.001	
2516	9888	3	0	0.799	0.201	0	
2517	9890	3	0	0.267	0.733	0	
2518	9891	3	0	0.781	0.218	0.001	
2519	9898	3	0	0.031	0.955	0.014	
2520	9899	3	0	0.664	0.311	0.025	
2521	9900	3	0	0.983	0.017	0	
2522	9903	3	0	0.958	0.041	0.001	
2523	9910	3	0	0.279	0.72	0.001	
2524	9911	3	0	0.99	0.01	0	
2525	9918	3	0	0.87	0.127	0.003	
2526	9919	3	0	0.898	0.102	0	
2527	9922	3	0	0.406	0.544	0.05	
2528	9930	3	0	0.027	0.973	0	
2529	9932	3	0	0.996	0.004	0	
2530	9935	3	0	0.428	0.572	0	
2531	9937	3	0.206	0.794	0	0	
2532	9942	3	0	0.599	0.222	0.179	
2533	9949	3	0	0.982	0.018	0	
2534	9951	3	0	0.062	0.506	0.432	
2535	9971	3	0	0.721	0.279	0	
2536	9975	3	0	0.928	0.059	0.013	
2537	9979	3	0	0.001	0.999	0	
2538	9981	3	0	0.95	0.046	0.004	
2539	9987	3	0	0.682	0.251	0.067	
2540	9993	3	0	0.026	0.974	0	
